id,problem
205ahx,"The two smaller circles S and S of radii r and r are 1 2 1 2 initiallypositioned,respectively,atpointsP andQ atthe S 1 opposite ends of a diameter of the big circle of radius r. S 2 r Thesmallercirclesarethenmovedalongtheperimeterof P r 2 r 1 the big circle by rotating them clock-wise (without skid- Q$ding)atthesamerotationalrate.Aftercompleting^5.5full$rotations, S reachesQ, while at that moment S is only 1 2 two-thirds of the distance along the arc fromQ to P. If thecirclescontinuetorotateuntilthefirstmomenttheyareback(simultaneously)totheirinitial positions,howmanyrotationswouldS havemade? 2"
206ahy,a]bisdefinedtobea+ 1$forb^6=0.Find(1]2)]$¡ 2] 1¢ . b 4
207ahz,Whatisthesumofthesolutionstotheequation$=4x^2+$? x-1 x-1
208aia,"Alotterygameusesabowlfilledwithredandwhiteping-pongballs.Someoftheballshaveablack dotandsomedonot. 50%$oftheballsarecoloredred,and^20$%oftheredballshaveablackdot. 40%ofalltheballshaveablackdot.Whatpercentoftheballswillbewhitewithablackdot?"
209aib,"$Theequationofthetangentlinetothecirclex^2+y^2=25at(3,4)is$"
210aic,"$Aworkerispleasedtoreceivea^20$%$payrise,butdisappointedtohavethisfollowedbya^20$%pay cut.Whatistheoverallresultofthis?"
211aid,"$Ifacatandahalfcancatcharatandahalfinanhourandahalf,howmanyratscan^3catscatchin$3hours?"
212aie,"Donaldrentsponiesfor$15foronepony.Foreachadditionalpony,a$1perponydiscountisgiven (e.g. 2poniesrentfor$14each,3poniesrentfor$13eachetc). Whatisthemostexpensiverental Donaldcanhave?"
213aif,"$For^0<x<2,theminimumvalueofx+$is x 3"
214aig,$Howmanygallonsofpurealcoholmustbeaddedto^10gallonsofa^40$%alcoholmixturetogeta 50%alcoholmixture?
215aih,"$Aboatcangoupstreamagainsta^2.5mphcurrentin^11hours,andbackdownstreamtothesame$$placein^7hours.Findthespeedoftheboatinstillwater.$"
216aii,"AtouristtravelstoCanadaandexchanges1000Americandollars,getting1250Canadiandollars. After 4 hours in a casino, he has 100 Canadian dollars left. Assuming the exchange rate did not changeduringhisstay,howmuchwillhegetexchangingitforAmericandollars?"
217aij,"OnHalloween,TomcollectstwiceasmanypiecesofcandyasJane,whileMarygetsthreetimesas manypiecesasRich. TomeatshalfofhiscandyandgivestheotherhalftoMary. Maryconsumes two-thirdswhatshenowhasandasksJaneifshewantstherest. JaneoptstotakefromMaryonly asmuchasJaneoriginallyhad. MarythenpassestheremainingcandytoRich. Richendsupwith 100piecesofcandy,whichis,accordingtohim,25%morethanheoriginallycollected. Whichof thefollowingholds?"
218aik,"What is the equation of the perpendicular bisector of the line segment (-1,3) to (3,5)? (A line bisectsasegmentifitdividesitintotwosegmentsofequallength.)"
219ail,$Whatistheremainderwhen^9\cdot105+8\cdot104+7\cdot103+6\cdot102+5\cdot101+4\cdot100isdividedby^3$?
220aim,"Leta beafixedinteger. Alowingrepetition,letr , r andr$bethesolutionsoftheequationx^3+$1 2 3$ax^2+ax+1=0.Ifr$andr aredistinctintegers,whatisthevalueofr ? 1 2 3 p"
221ain,"In a strange far-away land, the “star operation” misbehaves: a?b$6=b$?a. Other than that, the$operationisassociativeand^1$?$a=a$?$1=aforanya.Supposeweknowthata$?a?$a=1,b$?$b=1,$andb?$a=a$?a?b.Whichofthefollowingmustbetrueaboutb?a?a?"
222aio,$Thesolutionsettotheequation^2x^3-9x^2+25=0$is p p p p p p
223aip,$Letn=$6+ 11+ 6- 11- 22.Then
224aiq,"Asquareisinscribedinacircle,whichisinscribedinanothersquare. Whatistheratioof theareaofthesmallersquaretotheareaofthelargersquare?"
225air,Whichofthefollowingchoiceshasadifferentvaluefromtheotherchoices? 240+2 245+245
226ais,$Atwhattimebetween^7$:$00pmand^8$:00pmwillthehourhandandtheminutehandpoint inoppositedirections? (Assumethatthehandsmovesmoothlywithoutjumps.)
227ait,Theexpression simplifiesto x+2y+z
228aiu,WhichofthefollowingdefinitionsofxPy guaranteesthatxPy$=yPx$? x x y
229aiv,"A kindergarten teacher needs to seat 5 children in a row. The twins, Terry and Sherry, needtositnexttoeachotherortheywillcry.$Howmanywayscantheteacherseatthe^5$childrensothatTerryandSherryarenexttoeachother?"
230aiw,"The two smaller circles S and S of radii r and r 1 2 1 2 areinitiallypositioned,respectively,atpointsP and S 1 S Q at the opposite ends of a diameter of the big cir- 2 r P cle of radius r. The smaller circles are then moved r 2 r 1 Q alongtheperimeterofthebigcirclebyrotatingthem clock-wise(withoutskidding)atthesamerotational rate. After completing 5.5 full rotations, S reaches 1 Q,whileatthatmomentS isonlytwo-thirdsofthe 2 distancealongthearcfromQ toP. Ifthecirclescontinuetorotateuntilthefirstmoment they are back (simultaneously) to their initial positions, how many rotations would S 2 havemade?"
231aix,a]b isdefinedtobea+ 1$forb^6=0.$Find(1]2)] ¡ 2] 1¢ . b 4
232aiy,Whatisthesumofthesolutionstotheequation$=4x^2+$? x-1 x-1
233aiz,"A lottery game uses a bowl filled with red and white ping-pong balls. Some of the balls have a black dot and some do not. 50% of the balls are colored red, and 20% of the red ballshaveablackdot. 40%ofalltheballshaveablackdot. Whatpercentoftheballswill bewhitewithablackdot?"
234aja,"$Theequationofthetangentlinetothecirclex^2+y^2=25at(3,4)is$"
235ajb,"$Aworkerispleasedtoreceivea^20$%payrise,butdisappointedtohavethisfollowedbya 20%paycut. Whatistheoverallresultofthis?"
236ajc,"$Ifacatandahalfcancatcharatandahalfinanhourandahalf,howmanyratscan^3cats$$catchin^3hours$?"
237ajd,"Donald rents ponies for$15 for one pony. For each additional pony, a$1 per pony dis- countisgiven(e.g. 2poniesrentfor$14each,3poniesrentfor$13eachetc). Whatisthe mostexpensiverentalDonaldcanhave?"
238aje,"$For^0<x<2,theminimumvalueofx+$is x 3"
239ajf,$Howmanygallonsofpurealcoholmustbeaddedto^10gallonsofa^40$%alcoholmixture$togeta^50$%alcoholmixture?
240ajg,"$Aboatcangoupstreamagainsta^2.5mphcurrentin^11hours,$andbackdownstreamto$thesameplacein^7hours.$Findthespeedoftheboatinstillwater."
241ajh,"AtouristtravelstoCanadaandexchanges1000Americandollars,getting1250Canadian$dollars.After^4hoursinacasino,hehas100Canadiandollarsleft.Assumingtheexchange$rate did not change during his stay, how much will he get exchanging it for American dollars?"
242aji,"OnHalloween,TomcollectstwiceasmanypiecesofcandyasJane,whileMarygetsthree timesasmanypiecesasRich. TomeatshalfofhiscandyandgivestheotherhalftoMary. Maryconsumestwo-thirdswhatshenowhasandasksJaneifshewantstherest.Janeopts totakefromMaryonlyasmuchasJaneoriginallyhad. Marythenpassestheremaining candy to Rich. Rich ends up with 100 pieces of candy, which is, according to him, 25% morethanheoriginallycollected. Whichofthefollowingholds?"
243ajj,"What is the equation of the perpendicular bisector of the line segment (-1,3) to (3,5)? (Alinebisectsasegmentifitdividesitintotwosegmentsofequallength.)"
244ajk,$Whatistheremainderwhen^9\cdot105+8\cdot104+7\cdot103+6\cdot102+5\cdot101+4\cdot100isdividedby^3$?
245ajl,"Letabeafixedinteger.Alowingrepetition,letr ,r andr bethesolutionsoftheequation 1 2 3$x^3+ax^2+ax+1=0.$Ifr andr aredistinctintegers,whatisthevalueofr ? 1 2 3 p"
246ajm,"In a strange far-away land, the “star operation” misbehaves: a?b$6=$b?a. Other than that, the operation is associative and 1?a$=a$?$1=a$for any"
247ajn,$Thesolutionsettotheequation^2x^3-9x^2+25=0$is p p p p p p
248ajo,$Letn=$6+ 11+ 6- 11- 22. Then
249ajp,"$Howmanyzerosareattheendof^79$! (Recall,n!$istheproduct^1\times^2\times^3\times\cdot\cdot\cdot\times(n-1)\timesn.)$"
250ajq,"Threecircles,S 1 ,S 2 andS 3 ,ofdifferentradiiwithcenters A,B,C,respec-$S^3$tively, are drawn so that any two touch each other. The point P is the C intersectionofthesmallercirclesS 1 andS 2 . ThecommontangenttoS 1 D A andS isextendedfromP andmeetsBC atD. IftheradiiofS ,S andS 2 1 2 3$are^2,3,and^10,respectively,findthelengthofCD.$$S^1$P B$S^2$"
251ajr,$Letn=$6+ 11+ 6- 11- 22. Then
252ajs,"$Inthefiguretwocongruent^30$◦ -60 ◦ righttriangles, AOB andCPD are D ◦ drawn so that AO is opposite to the 60 angle in AOB and so that the P A C pointsO andP trisectthesegment AC. IfthelengthofDP isoneunit, O findtheperimeterofthequadrilateral ABCD (notdrawn). B p p p p"
253ajt,"$Findthenumberof^6-digitnumbersthatuseonlythedigits^1and^9,butdonothavetwo$1’snexttoeachother."
254aju,Thesumofthesolutionsoftheequationlog ¡$x^2-8x-8$¢$=0$is 2
255ajv,"Let S 1 ,S 2 ,S 3 ,... be a sequence of nested circles such that S i+1 is in- side S i and the radius of S i+1 is half of that of S i . Let r denote the$S^2$radius of S 1 . For i$=$1,3,5,... (i.e. for odd i’s), the region inside S i$S^4$$S^3$r andoutsideS i+1 isshaded. Findthesumoftheshadedareas.$3\pir^2$"
256ajw,Forwhichvaluesofa is (log 7)(log$6)=ln^36$? a 7 p
257ajx,Forwhichx is 2sin -1 sin$=x$? 2
258ajy,"$Atexactly^3$:22,whatistheanglebetweenthehourhandandtheminutehandofaclock? (Assumethatbothhandsrotateinsmoothcontinuousmotionwithoutjumps.) ◦ ◦ ◦ ◦"
259ajz,For which real values of p does the graph of y$=$$x^2-2px+p+1$have exactly one x- intercept? p 1+ 5
260aka,"A committee of 4 people is to be randomly chosen from a group of 7 people, including Mr. and Mrs. Smith. What is the probability that a committee will not contain both Mr. SmithandMrs. Smith?"
261akb,cos ¡ 2cos -1¡-12¢¢$=$13
